game_id	section_id	team_id	team_name	team_url	period_scores
976897	0	806	Wittenberg		[2, 7, 2, 2, 13]
976897	1	8567	Mt. St. Joseph		[1, 1, 4, 3, 9]
862311	0	779	Wheaton (MA)		[1, 1, 3, 2, 7]
862311	1	656	UMass Dartmouth		[0, 1, 1, 3, 5]
930353	0	762	Wentworth		[4, 0, 2, 0, 6]
930353	1	398	MIT		[3, 1, 3, 2, 9]
1053611	0	727	Union (NY)		[1, 1, 1, 1, 4]
1053611	1	168	SUNY Cortland		[2, 4, 0, 3, 9]
1012216	0	30064	Saint Vincent		[0, 2, 3, 0, 5]
1012216	1	182	Denison		[5, 4, 6, 4, 19]
956597	0	547	Plattsburgh St.		[0, 1, 1, 1, 3]
956597	1	168	SUNY Cortland		[3, 7, 4, 0, 14]
862370	0	12884	Centenary (NJ)		[1, 0, 2, 1, 4]
862370	1	351	Lebanon Valley		[2, 0, 1, 2, 5]
1001268	0	26	Anna Maria		[3, 1, 1, 6, 11]
1001268	1	484	Nichols		[4, 2, 3, 3, 12]
1053691	0	717	Tufts		[3, 1, 2, 2, 0, 8]
1053691	1	713	Trinity (CT)		[2, 4, 2, 0, 1, 9]
930371	0	30042	Mitchell		[5, 3, 1, 5, 14]
930371	1	26107	Becker		[2, 3, 3, 1, 9]
1078371	0	1044	Dallas		[0, 0, 0, 1, 1]
1078371	1	8746	Southwestern (TX)		[4, 7, 7, 4, 22]
1012219	0	21852	Stevenson		[2, 4, 2, 1, 9]
1012219	1	622	Salisbury		[5, 2, 3, 2, 12]
862490	0	569	Regis (MA)		[0, 4, 2, 2, 8]
862490	1	451	Mt. St. Vincent		[6, 2, 4, 4, 16]
1001272	0	269	Hampden-Sydney		[2, 1, 2, 2, 0, 7]
1001272	1	139	Chris. Newport		[2, 1, 3, 1, 1, 8]
956600	0	225	Ferrum		[2, 1, 5, 1, 9]
956600	1	973	Berry		[0, 2, 1, 5, 8]
977010	0	467	New England Col.		[5, 7, 6, 4, 22]
977010	1	324	Johnson St.		[1, 0, 0, 0, 1]
1078391	0	121	Carthage		[8, 6, 2, 4, 20]
1078391	1	21	Alma		[0, 1, 0, 0, 1]
930777	0	45	Babson		[2, 3, 1, 1, 7]
930777	1	781	Whittier		[1, 2, 2, 3, 8]
1053731	0	88	Cabrini		[1, 1, 1, 1, 4]
1053731	1	622	Salisbury		[4, 2, 8, 0, 14]
862550	0	8567	Mt. St. Joseph		[1, 3, 3, 3, 10]
862550	1	4	Adrian		[7, 4, 6, 2, 19]
1001274	0	686	Swarthmore		[1, 2, 0, 2, 5]
1001274	1	753	Washington Col.		[0, 3, 3, 3, 9]
956612	0	390	Mary Washington		[2, 2, 0, 2, 6]
956612	1	611	St. Mary's (MD)		[0, 3, 1, 4, 8]
1012261	0	484	Nichols		[0, 0, 1, 3, 4]
1012261	1	8981	Endicott		[7, 4, 2, 3, 16]
1053752	0	182	Denison		[2, 1, 2, 2, 7]
1053752	1	21852	Stevenson		[4, 4, 2, 4, 14]
931250	0	200	Eastern Conn. St.		[3, 2, 1, 4, 10]
931250	1	783	Widener		[5, 5, 4, 2, 16]
1078411	0	1124	Hendrix		[0, 6, 1, 2, 9]
1078411	1	573	Rhodes		[2, 1, 1, 1, 5]
862710	0	190	Drew		[4, 0, 3, 2, 9]
862710	1	329	Kean		[0, 3, 2, 2, 7]
1001292	0	16	Albright		[3, 4, 2, 1, 0, 1, 11]
1001292	1	783	Widener		[3, 4, 0, 3, 0, 0, 10]
977030	0	324	Johnson St.		[3, 1, 2, 1, 7]
977030	1	1133	Husson		[7, 8, 5, 1, 21]
956613	0	733	Utica		[0, 1, 3, 5, 9]
956613	1	552	SUNY Potsdam		[4, 2, 4, 0, 10]
1012320	0	30114	Penn St.-Abington		[0, 1, 1, 0, 2]
1012320	1	23725	Medaille		[8, 10, 5, 4, 27]
1055671	0	28593	Birmingham-So.		[3, 4, 3, 2, 12]
1055671	1	1112	Guilford		[0, 1, 5, 4, 10]
977071	0	764	Wesleyan (CT)		[1, 1, 2, 1, 5]
977071	1	151	Colby		[5, 1, 2, 3, 11]
931631	0	182	Denison		[2, 7, 4, 2, 15]
931631	1	752	Wash. & Lee		[1, 1, 0, 7, 9]
956630	0	569	Regis (MA)		[0, 0, 1, 3, 4]
956630	1	673	Springfield		[6, 1, 2, 7, 16]
1078431	0	132	Centre		[7, 8, 4, 5, 24]
1078431	1	2713	Oglethorpe		[0, 0, 0, 2, 2]
1001297	0	642	Skidmore		[0, 0, 0, 4, 4]
1001297	1	420	Middlebury		[3, 4, 9, 2, 18]
1012324	0	773	McDaniel		[1, 4, 3, 2, 10]
1012324	1	686	Swarthmore		[1, 2, 1, 0, 4]
862750	0	397	Marywood		[1, 1, 0, 0, 2]
862750	1	374	Lynchburg		[4, 4, 6, 3, 17]
1078451	0	45	Babson		[2, 4, 2, 3, 11]
1078451	1	145	Clark (MA)		[0, 1, 0, 1, 2]
956631	0	622	Salisbury		[8, 11, 8, 2, 29]
956631	1	394	Marymount (VA)		[1, 1, 2, 1, 5]
1059071	0	717	Tufts		[1, 7, 2, 0, 10]
1059071	1	168	SUNY Cortland		[3, 1, 4, 4, 12]
1078452	0	123	Castleton		[5, 1, 3, 3, 12]
1078452	1	30065	Lyndon St.		[0, 0, 0, 2, 2]
