game_id	section_id	player_id	player_name	player_url	position	Goals	Assists	Points	Shots	SOG	Man-Up G	Man-Down G	GB	TO	CT	FO Won	FOs Taken	Pen	Pen Time	G Min	Goals Allowed	Saves	W	L	T	RC	YC	"Clears	Att"	Clear Pct
100922	0	780009	Scioscia, Mark	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10301&stats_player_seq=780009	""	1	0	1	3	1	2*	0	0	""	""	0	0:00	""	""	""	""	""	""	0	0
100922	0	1085080	Thompson, Harte	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10301&stats_player_seq=1085080	""	0	0	0	0	0	0	0	0	""	""	0	0:00	""	""	""	""	""	""	0	0
100922	0	985617	Vihlen, Nolan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10301&stats_player_seq=985617	""	0	0	0	0	0	4	1*	0	13	22	0	0:00	""	""	""	""	""	""	0	0
100922	0		TEAM		""	0	0	0	0	0	0	2	0	""	""	0	0:00	""	""	""	""	""	""	0	0
100922	0		Totals		""	8	4	12	32	19	31	24*	5	13	22	2	2:00	3,600	10	3	""	""	""	0	0
100922	1	775123	Freeman, Brandon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10301&stats_player_seq=775123	G	0	0	0	0	0	2	0	0	""	""	0	0:00	3,600	8	11	1*-/	""	""	0	0
100922	1	1087938	Alexander, Dominique	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10301&stats_player_seq=1087938	M	1	0	1	2	1	0	1	0	""	""	2*-	1:30*-	""	""	""	""	""	""	0	0
100922	1	1087950	Tundo, Jeff	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10301&stats_player_seq=1087950	A	3	1	4	4	3	1	2	0	""	""	0	0:00	""	""	""	""	""	""	0	0
100922	1	986450	Ochwat, Keenan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10301&stats_player_seq=986450	D	0	0	0	0	0	2	0	3*-	""	""	0	0:00	""	""	""	""	""	""	0	0
100922	1	1087948	Schuss, Logan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10301&stats_player_seq=1087948	M	2	1	3	3	2	0	3	0	""	""	0	0:00	""	""	""	""	""	""	0	0
100922	1	775124	Ventiquattro, Mario	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10301&stats_player_seq=775124	A	0	0	0	1	0	0	3*	0	""	""	0	0:00	""	""	""	""	""	""	0	0
