year	year_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	gp	gs	gp	gs	Goals	Assists	Points	Shots	Shot PCT	SOG	SOG PCT	GWG	EMO G	Man-Down G	GB	TO	CT	FOW	FOs Taken	FO%	Pen	Pen Time	GGP	GGS	G Min	Goals Allowed	GAA	Saves	Save Pct	RC	YC	Clears Suc	Clears Att	Clear Pct
2016	12380	68	Boston U.	12	1547639	Schaal, Adam	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1547639	Jr	2	2	2	2	""	""	0	2	""	""	""	""	""	""	2	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	68	Boston U.	87	1765588	Germain, Quintin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1765588	Fr	2	2	2	2	""	""	0	""	""	""	""	""	""	""	2	""	3	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	68	Boston U.	55	1765587	Laviano, Michael	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1765587	Fr	2	0	2	""	""	""	0	""	""	""	""	""	""	""	3	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	68	Boston U.	43	1765586	Ruh, Tristan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1765586	Fr	2	0	2	""	""	1	1	""	""	""	""	""	""	""	2	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	68	Boston U.	24	1765584	Homire, Brendan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1765584	Fr	2	2	2	2	""	3	3	11	""	2	0.182	""	""	""	2	4	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	68	Boston U.	2	1765583	Burr, James	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1765583	Fr	2	2	2	2	6	1	7	13	0.462	9	0.692	""	1	""	1	4	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	68	Boston U.	39	1657878	Ruiz, Hayden	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1657878	So	2	0	2	""	1	""	1	4	0.250	2	0.500	""	""	""	1	3	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	68	Boston U.	38	1657877	Beall, Jack	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1657877	Jr	2	0	2	""	""	1	1	""	""	""	""	""	""	""	3	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	68	Boston U.	24	1657872	Winkoff, Allen	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1657872	Jr	2	0	2	""	""	""	0	1	""	""	""	""	""	""	4	1	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	68	Boston U.	6	1657866	Wilson, Jack	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1657866	So	2	2	2	2	4	3	7	13	0.308	7	0.538	1	""	""	2	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	68	Boston U.	45	1547676	Johnston, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1547676	Jr	2	0	2	""	1	""	1	1	1.000	1	1.000	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	68	Boston U.	44	1547675	Tenney, Sam	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1547675	Jr	2	0	2	""	1	""	1	2	0.500	2	1.000	""	""	""	1	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	68	Boston U.	35	1547670	Calisto, Dominick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1547670	Jr	2	2	2	2	""	""	0	""	""	""	""	""	""	""	3	""	5	""	""	""	1	60	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	68	Boston U.	31	1547666	Talkow, Sam	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1547666	Jr	2	0	2	""	1	1	2	4	0.250	2	0.500	""	""	""	20	3	""	26	33	0.788	2	120	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	68	Boston U.	28	1547663	Lee, Henry	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1547663	Jr	2	0	2	""	""	""	0	3	""	""	""	""	""	""	3	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	68	Boston U.	25	1547661	Donnelly, Patrick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1547661	Jr	2	0	2	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	68	Boston U.	22	1547658	Pincus, Cam	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1547658	Jr	2	2	2	2	""	""	0	2	""	""	""	""	""	""	7	2	3	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	68	Boston U.	21	1547648	Wozniak, Greg	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1547648	Jr	2	0	2	""	""	""	0	2	""	2	1.000	""	""	""	9	3	4	""	""	""	1	60	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	68	Boston U.	13	1547640	Carson-Banister, Christian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1547640	Jr	2	2	2	2	""	""	0	""	""	""	""	""	""	""	3	1	""	""	""	""	""	""	2	2	7,136	10	5.045	15	0.600	""	""	""	""	""
2016	12380	68	Boston U.	33	1657875	Hilburn, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1657875	So	1	1	1	1	1	1	2	3	0.333	1	0.333	""	1	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	68	Boston U.	36	1657876	Lipton, Isaac	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1657876	So	1	0	1	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	68	Boston U.	27	1765585	Lappin, Christopher	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1765585	Fr	1	0	1	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	68	Boston U.	19	1547646	Burr, Elliott	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1547646	Sr	1	0	1	""	""	""	0	""	""	""	""	""	""	""	""	""	""	2	2	1.000	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	68	Boston U.	26	1661051	Farris, Greg	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1661051	So	1	0	1	""	1	""	1	1	1.000	1	1.000	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	68	Boston U.	9	1769606	Gregory, Grant	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1769606	Fr	1	0	1	""	""	""	0	1	""	1	1.000	""	""	""	1	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	81	Bryant	92	1753877	Vailas, Mike	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1753877	Fr	2	0	2	""	""	""	0	""	""	""	""	""	""	""	2	""	""	""	""	""	1	60	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	81	Bryant	20	1536218	Sharpe, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1536218	Jr	2	2	2	2	5	2	7	9	0.556	8	0.889	1	2	""	2	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	81	Bryant	40	1303938	Waldt, Gunnar	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1303938	Sr	2	2	2	2	""	""	0	""	""	""	""	""	""	""	5	""	1	""	""	""	""	""	2	2	6,871	13	6.811	18	0.581	""	""	""	""	""
2016	12380	81	Bryant	13	1427055	Gantz, Collins	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1427055	Sr	2	2	2	2	1	""	1	9	0.111	2	0.222	""	""	""	1	3	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	81	Bryant	37	1427056	Gould, William	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1427056	Sr	2	0	2	""	""	""	0	""	""	""	""	""	""	""	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	81	Bryant	32	1427061	O'Donnell, Cody	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1427061	Jr	2	0	2	""	1	""	1	3	0.333	3	1.000	""	""	""	5	""	1	""	""	""	1	60	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	81	Bryant	21	1536208	Baker, Brett	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1536208	Jr	2	0	2	""	2	""	2	3	0.667	3	1.000	""	""	""	""	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	81	Bryant	1	1536211	James, Tucker	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1536211	Jr	2	2	2	2	3	4	7	15	0.200	5	0.333	""	""	""	5	2	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	81	Bryant	6	1536212	Kaden, Jared	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1536212	Jr	2	0	2	""	""	""	0	1	""	""	""	""	""	""	3	1	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	81	Bryant	31	1536213	Massa, Kenny	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1536213	So	2	0	2	""	""	1	1	1	""	1	1.000	""	""	""	18	4	""	30	46	0.652	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	81	Bryant	29	1536214	McEneaney, Pearse	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1536214	Jr	2	0	2	""	""	""	0	2	""	1	0.500	""	""	""	1	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	81	Bryant	17	1536216	Mummau, Kyle	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1536216	Jr	2	2	2	2	""	""	0	""	""	""	""	""	""	""	1	""	""	""	""	""	1	60	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	81	Bryant	35	1536219	South, Chas	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1536219	So	2	2	2	2	""	""	0	""	""	""	""	""	""	""	4	1	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	81	Bryant	14	1647367	Bovich, Trevor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1647367	So	2	0	2	""	1	""	1	2	0.500	2	1.000	""	""	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	81	Bryant	33	1647368	Chandler, Jake	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1647368	So	2	0	2	""	""	""	0	""	""	""	""	""	""	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	81	Bryant	24	1647369	Cornell, Kyle	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1647369	So	2	0	2	""	""	""	0	2	""	""	""	""	""	""	1	1	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	81	Bryant	58	1753874	Quigley, Kevin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1753874	Fr	2	0	2	""	1	""	1	3	0.333	1	0.333	""	""	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	81	Bryant	19	1753871	Hamernick, Will	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1753871	Fr	2	0	2	""	""	""	0	""	""	""	""	""	""	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	81	Bryant	23	1753866	Buonaiuto, Jake	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1753866	Fr	2	0	2	""	""	""	0	2	""	1	0.500	""	""	""	2	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	81	Bryant	18	1647383	Forsberg, Tom	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1647383	Jr	2	0	2	""	""	3	3	4	""	1	0.250	""	""	""	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	81	Bryant	44	1647382	Ziegler, Cam	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1647382	So	2	2	2	2	6	3	9	11	0.545	10	0.909	""	1	""	1	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	81	Bryant	38	1647381	Werner, James	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1647381	So	2	0	2	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2	""	329	1	10.942	""	""	""	""	""	""	""
2016	12380	81	Bryant	4	1647373	Kennedy, Tom	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1647373	So	2	2	2	2	3	""	3	8	0.375	8	1.000	""	""	""	5	3	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	81	Bryant	55	1647372	Johnson, Anthony	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1647372	So	2	2	2	2	""	""	0	1	""	1	1.000	""	""	""	5	2	3	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	81	Bryant	10	1303922	Morrell, Shane	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1303922	Sr	1	1	1	1	1	1	2	5	0.200	2	0.400	""	""	""	4	3	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	81	Bryant	27	1753875	Remshardt, Gabe	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1753875	Fr	1	0	1	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	81	Bryant	5	1647371	Hallmark, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1647371	So	1	0	1	""	""	""	0	3	""	2	0.667	""	""	""	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	81	Bryant	43	1427063	O'Keefe, Sean	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1427063	Sr	1	0	1	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	81	Bryant	22	1536215	Montero, Will	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1536215	Jr	1	0	1	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	81	Bryant	3	1647375	O'Donnell, Brady	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1647375	Fr	1	1	1	1	2	2	4	2	1.000	2	1.000	""	""	""	3	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	81	Bryant	25	1647380	Vailas, Tom	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1647380	So	1	0	1	""	""	""	0	""	""	""	""	""	""	""	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	81	Bryant	2	1536217	Seuffert, Graham	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1536217	Jr	1	0	1	""	""	""	0	""	""	""	""	""	""	""	""	""	""	1	1	1.000	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	81	Bryant	48	1427062	Micciche, Zack	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1427062	Sr	1	0	1	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	81	Bryant	12	1536210	Herman, Spencer	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1536210	Jr	1	0	1	""	""	""	0	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	81	Bryant	11	1753867	Cerino, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1753867	Fr	1	0	1	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	81	Bryant	8	1753870	Finneran, Luke	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1753870	Fr	1	0	1	""	""	""	0	""	""	""	""	""	""	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	81	Bryant	7	1536220	Tufano, Mike	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1536220	Jr	1	0	1	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	81	Bryant	45	1427060	Marx, Joe	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1427060	Sr	1	0	1	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	83	Bucknell	3	1758302	Witzal, Jarett	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1758302	Fr	2	0	2	""	""	""	0	""	""	""	""	""	""	""	4	1	""	25	36	0.694	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	83	Bucknell	37	1758299	Malas, Reed	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1758299	Fr	2	0	2	""	""	""	0	1	""	1	1.000	""	""	""	1	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	83	Bucknell	9	1423917	Doyle, Sean	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1423917	Sr	2	2	2	2	3	3	6	6	0.500	5	0.833	""	1	""	2	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	83	Bucknell	99	1423919	Fee, Shane	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1423919	Sr	2	0	2	""	""	""	0	""	""	""	""	""	""	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	83	Bucknell	17	1423920	Flibotte, Thomas	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1423920	Sr	2	2	2	2	3	""	3	13	0.231	9	0.692	""	""	""	1	4	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	83	Bucknell	5	1423921	Ghelfi, Brock	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1423921	Sr	2	0	2	""	""	""	0	""	""	""	""	""	""	""	2	1	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	83	Bucknell	45	1758297	Klipstein, Christian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1758297	Fr	2	2	2	2	""	""	0	""	""	""	""	""	""	""	3	2	1	""	""	""	""	""	2	2	7,200	15	7.500	20	0.571	""	""	""	""	""
2016	12380	83	Bucknell	13	1758291	Borgognone, Benny	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1758291	So	2	2	2	2	""	""	0	""	""	""	""	""	""	""	1	""	2	""	""	""	1	60	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	83	Bucknell	88	1653784	O'Hara, Connor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1653784	So	2	2	2	2	5	""	5	10	0.500	6	0.600	1	1	""	4	3	""	""	""	""	2	90	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	83	Bucknell	77	1653783	Gilray, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1653783	So	2	0	2	""	1	4	5	2	0.500	1	0.500	""	""	""	10	2	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	83	Bucknell	22	1653781	Sands, Will	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1653781	So	2	2	2	2	5	2	7	14	0.357	8	0.571	""	""	""	4	2	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	83	Bucknell	6	1653772	O'Brien, Sean	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1653772	So	2	0	2	""	2	""	2	6	0.333	3	0.500	""	""	""	1	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	83	Bucknell	24	1528312	Schiappa, Mike	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1528312	Jr	2	2	2	2	""	""	0	""	""	""	""	""	""	""	3	2	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	83	Bucknell	1	1528311	O'Connor, Tommy	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1528311	Jr	2	2	2	2	2	3	5	8	0.250	4	0.500	1	""	""	2	1	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	83	Bucknell	21	1528304	Helm, Grayson	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1528304	Jr	2	0	2	""	""	""	0	""	""	""	""	""	""	""	3	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	83	Bucknell	23	1528296	Adelman, Mike	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1528296	Sr	2	0	2	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	83	Bucknell	2	1423927	Spring, Alex	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1423927	Sr	2	0	2	""	""	""	0	""	""	""	""	""	""	""	11	1	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	83	Bucknell	8	1423926	Shanahan, Kyle	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1423926	Sr	2	2	2	2	3	""	3	10	0.300	6	0.600	""	""	""	""	2	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	83	Bucknell	27	1423924	Monfort, Eric	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1423924	Sr	2	2	2	2	""	""	0	""	""	""	""	""	""	""	2	2	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	83	Bucknell	12	1423922	Henkhaus, Zach	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1423922	Sr	1	0	1	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	83	Bucknell	42	1528300	Collison, Quinn	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1528300	Jr	1	0	1	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	83	Bucknell	20	1653775	Repko, Duke	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1653775	So	1	0	1	""	""	""	0	""	""	""	""	""	""	""	1	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	83	Bucknell	26	1653776	Hahn, Sam	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1653776	So	1	0	1	""	""	""	0	""	""	""	""	""	""	""	2	""	""	3	9	0.333	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	83	Bucknell	4	1758294	Durkin, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1758294	Fr	1	0	1	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	83	Bucknell	16	1653779	Dunlop, Jake	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1653779	So	1	0	1	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	153	Colgate	38	1760666	Hoskinson, Duncan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1760666	Fr	1	0	1	""	""	""	0	4	""	2	0.500	""	""	""	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	153	Colgate	18	1760662	Cleveland, Sam	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1760662	Fr	1	1	1	1	1	""	1	8	0.125	6	0.750	""	""	""	2	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	153	Colgate	22	1760659	Blumenberg, Will	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1760659	Fr	1	0	1	""	""	""	0	""	""	""	""	""	""	""	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	153	Colgate	49	1644034	Orr, Collin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1644034	So	1	0	1	""	""	""	0	""	""	""	""	""	""	""	""	""	""	1	5	0.200	1	60	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	153	Colgate	34	1644024	Delaney, Joe	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1644024	So	1	0	1	""	""	""	0	1	""	""	""	""	""	""	""	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	153	Colgate	6	1644011	Abbadessa, Anthony	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1644011	So	1	1	1	1	""	1	1	4	""	2	0.500	""	""	""	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
